filename,distance,speed,ship_type,distance_category,speed_category,activity,embedding,predicted,true,predicted_numbers,true_numbers,timestamp
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_00-05-28_294-976879_Cargo_underway-using-engine_12-7_4087.wav,4087.0,12.7,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_00-05-28_294-976879_Cargo_underway-using-engine_12-7_4087.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,6,4,2022-05-04-00-05-28
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_10-39-33_74-842978_Cargo_underway-using-engine_10-0_4730.wav,4730.0,10.0,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_10-39-33_74-842978_Cargo_underway-using-engine_10-0_4730.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-05-10-10-39-33
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_05-02-03_203-85554_Cargo_underway-using-engine_15-0_2743.wav,2743.0,15.0,Cargo,2-3 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_05-02-03_203-85554_Cargo_underway-using-engine_15-0_2743.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,4,2,2022-05-20-05-02-03
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_02-03-05_226-954856_Tanker_underway-using-engine_2-4_3072.wav,3072.0,2.4,Tanker,3-4 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_02-03-05_226-954856_Tanker_underway-using-engine_2-4_3072.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-02-07-02-03-05
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_09-02-23_214-090006_Cargo_underway-using-engine_9-1_6187.wav,6187.0,9.1,Cargo,6-7 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_09-02-23_214-090006_Cargo_underway-using-engine_9-1_6187.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,4,6,2022-02-07-09-02-23
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_16-01-42_596-450985_Other_nan_6-5_1094.wav,1094.0,6.5,Other,1-2 km,0-8,nan,/srv/CLAP/files/Test/G_15810_2022-04-18_16-01-42_596-450985_Other_nan_6-5_1094.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,3,1,2022-04-18-16-01-42
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_05-27-37_245-497375_Cargo_underway-using-engine_11-4_1302.wav,1302.0,11.4,Cargo,1-2 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_05-27-37_245-497375_Cargo_underway-using-engine_11-4_1302.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,1,1,2022-01-22-05-27-37
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_22-40-32_516-705221_Cargo_underway-using-engine_15-8_1702.wav,1702.0,15.8,Cargo,1-2 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_22-40-32_516-705221_Cargo_underway-using-engine_15-8_1702.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,3,1,2022-10-30-22-40-32
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_22-09-52_166-774835_Other_engaged-in-fishing_5-8_5751.wav,5751.0,5.8,Other,5-6 km,0-8,engaged-in-fishing,/srv/CLAP/files/Test/G_15810_2022-04-18_22-09-52_166-774835_Other_engaged-in-fishing_5-8_5751.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,5,5,2022-04-18-22-09-52
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_23-11-14_87-236067_Cargo_underway-using-engine_8-0_2369.wav,2369.0,8.0,Cargo,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_23-11-14_87-236067_Cargo_underway-using-engine_8-0_2369.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,1,2,2022-01-22-23-11-14
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_14-09-11_104-803397_Cargo_underway-using-engine_8-3_3880.wav,3880.0,8.3,Cargo,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_14-09-11_104-803397_Cargo_underway-using-engine_8-3_3880.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-01-22-14-09-11
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_18-55-33_262-462419_Tanker_underway-using-engine_13-6_3754.wav,3754.0,13.6,Tanker,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_18-55-33_262-462419_Tanker_underway-using-engine_13-6_3754.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-05-20-18-55-33
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_14-50-06_577-127703_Cargo_underway-using-engine_14-9_4018.wav,4018.0,14.9,Cargo,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_14-50-06_577-127703_Cargo_underway-using-engine_14-9_4018.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,3,4,2022-01-22-14-50-06
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_07-50-48_42-388252_Cargo_underway-using-engine_13-2_6476.wav,6476.0,13.2,Cargo,6-7 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_07-50-48_42-388252_Cargo_underway-using-engine_13-2_6476.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,3,6,2022-01-22-07-50-48
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_12-42-16_247-075584_Dredging_underway-using-engine_9-8_7706.wav,7706.0,9.8,Dredging,7-8 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_12-42-16_247-075584_Dredging_underway-using-engine_9-8_7706.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 7-8 km with speed speed_category is activity,6,7,2022-05-20-12-42-16
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_19-56-54_511-630893_Tanker_underway-using-engine_13-6_3049.wav,3049.0,13.6,Tanker,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_19-56-54_511-630893_Tanker_underway-using-engine_13-6_3049.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-01-22-19-56-54
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_03-04-27_128-149074_Cargo_underway-using-engine_12-2_2627.wav,2627.0,12.2,Cargo,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_03-04-27_128-149074_Cargo_underway-using-engine_12-2_2627.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-05-20-03-04-27
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_20-48-03_566-900842_Cargo_underway-using-engine_10-6_5274.wav,5274.0,10.6,Cargo,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_20-48-03_566-900842_Cargo_underway-using-engine_10-6_5274.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,4,5,2022-02-07-20-48-03
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_09-38-11_95-071064_Tanker_underway-using-engine_9-5_3702.wav,3702.0,9.5,Tanker,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_09-38-11_95-071064_Tanker_underway-using-engine_9-5_3702.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-05-04-09-38-11
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_23-11-13_342-953415_Fishing_undefined-=-default_12-3_2750.wav,2750.0,12.3,Fishing,2-3 km,5-14,undefined-=-default,/srv/CLAP/files/Test/G_29187_2022-10-30_23-11-13_342-953415_Fishing_undefined-=-default_12-3_2750.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-10-30-23-11-13
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_04-31-24_290-294341_Other_underway-using-engine_11-3_10853.wav,10853.0,11.3,Other,10+ km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_04-31-24_290-294341_Other_underway-using-engine_11-3_10853.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 10+ km with speed speed_category is activity,5,10,2022-04-24-04-31-24
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_12-52-30_53-607862_Dredging_underway-using-engine_10-0_5589.wav,5589.0,10.0,Dredging,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_12-52-30_53-607862_Dredging_underway-using-engine_10-0_5589.pt,ship at distance 8-9 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,8,5,2022-05-20-12-52-30
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_07-04-47_40-440455_Cargo_underway-using-engine_12-1_4143.wav,4143.0,12.1,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_07-04-47_40-440455_Cargo_underway-using-engine_12-1_4143.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,3,4,2022-09-13-07-04-47
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_19-05-47_59-825382_Tanker_underway-using-engine_9-3_4165.wav,4165.0,9.3,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_19-05-47_59-825382_Tanker_underway-using-engine_9-3_4165.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-05-10-19-05-47
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_07-40-35_404-103308_Tanker_underway-using-engine_12-7_2435.wav,2435.0,12.7,Tanker,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_07-40-35_404-103308_Tanker_underway-using-engine_12-7_2435.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-02-07-07-40-35
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_14-29-38_426-551927_Pilot_underway-using-engine_2-2_5698.wav,5698.0,2.2,Pilot,5-6 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_14-29-38_426-551927_Pilot_underway-using-engine_2-2_5698.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,4,5,2022-10-30-14-29-38
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_10-03-44_24-672763_Tug_underway-using-engine_7-1_3378.wav,3378.0,7.1,Tug,3-4 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_10-03-44_24-672763_Tug_underway-using-engine_7-1_3378.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-10-30-10-03-44
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_07-09-54_575-283676_Pilot_underway-using-engine_19-3_6482.wav,6482.0,19.3,Pilot,6-7 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_07-09-54_575-283676_Pilot_underway-using-engine_19-3_6482.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,3,6,2022-02-07-07-09-54
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_11-46-03_169-13598_Cargo_underway-using-engine_8-3_9904.wav,9904.0,8.3,Cargo,9-10 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_11-46-03_169-13598_Cargo_underway-using-engine_8-3_9904.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 9-10 km with speed speed_category is activity,5,9,2022-04-24-11-46-03
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_04-05-48_347-30171_Cargo_underway-using-engine_14-0_2334.wav,2334.0,14.0,Cargo,2-3 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_04-05-48_347-30171_Cargo_underway-using-engine_14-0_2334.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-04-18-04-05-48
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_03-04-26_384-086268_Cargo_underway-using-engine_10-3_4895.wav,4895.0,10.3,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_03-04-26_384-086268_Cargo_underway-using-engine_10-3_4895.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,6,4,2022-10-30-03-04-26
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_15-20-47_182-752709_Tanker_underway-using-engine_14-1_4599.wav,4599.0,14.1,Tanker,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-23_15-20-47_182-752709_Tanker_underway-using-engine_14-1_4599.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-02-23-15-20-47
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_10-08-52_218-9291_Cargo_underway-using-engine_11-3_5462.wav,5462.0,11.3,Cargo,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_10-08-52_218-9291_Cargo_underway-using-engine_11-3_5462.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,5,5,2022-05-10-10-08-52
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_09-33-03_373-798922_Cargo_moored_17-7_1446.wav,1446.0,17.7,Cargo,1-2 km,14+,moored,/srv/CLAP/files/Test/G_29187_2022-10-30_09-33-03_373-798922_Cargo_moored_17-7_1446.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,2,1,2022-10-30-09-33-03
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_08-21-29_203-698464_Tanker_underway-using-engine_11-8_4368.wav,4368.0,11.8,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_08-21-29_203-698464_Tanker_underway-using-engine_11-8_4368.pt,ship at distance 7-8 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,7,4,2022-05-10-08-21-29
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_20-32-44_270-021062_Cargo_underway-using-engine_11-7_14699.wav,14699.0,11.7,Cargo,10+ km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_20-32-44_270-021062_Cargo_underway-using-engine_11-7_14699.pt,ship at distance 9-10 km with speed speed_category is activity,ship at distance 10+ km with speed speed_category is activity,9,10,2022-04-24-20-32-44
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_00-41-15_257-754999_Cargo_underway-using-engine_14-6_3756.wav,3756.0,14.6,Cargo,3-4 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_00-41-15_257-754999_Cargo_underway-using-engine_14-6_3756.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,5,3,2022-01-22-00-41-15
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_17-13-17_293-631854_Cargo_underway-using-engine_7-4_2201.wav,2201.0,7.4,Cargo,2-3 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-23_17-13-17_293-631854_Cargo_underway-using-engine_7-4_2201.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-02-23-17-13-17
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_01-57-58_149-668534_Tanker_underway-using-engine_11-3_4967.wav,4967.0,11.3,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_01-57-58_149-668534_Tanker_underway-using-engine_11-3_4967.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,3,4,2022-05-10-01-57-58
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_16-52-49_472-157828_Cargo_underway-using-engine_13-8_1628.wav,1628.0,13.8,Cargo,1-2 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_16-52-49_472-157828_Cargo_underway-using-engine_13-8_1628.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,1,1,2022-01-22-16-52-49
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_21-59-39_120-26212_Tanker_underway-using-engine_15-3_13135.wav,13135.0,15.3,Tanker,10+ km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_21-59-39_120-26212_Tanker_underway-using-engine_15-3_13135.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 10+ km with speed speed_category is activity,6,10,2022-01-22-21-59-39
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_05-07-10_304-24464_Cargo_underway-using-engine_14-8_3827.wav,3827.0,14.8,Cargo,3-4 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_05-07-10_304-24464_Cargo_underway-using-engine_14-8_3827.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-01-22-05-07-10
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_18-14-39_232-181513_Cargo_underway-using-engine_9-1_4137.wav,4137.0,9.1,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_18-14-39_232-181513_Cargo_underway-using-engine_9-1_4137.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,3,4,2022-05-04-18-14-39
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_18-45-20_107-637587_Fishing_underway-using-engine_10-9_3628.wav,3628.0,10.9,Fishing,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_18-45-20_107-637587_Fishing_underway-using-engine_10-9_3628.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-04-18-18-45-20
